config,method,seed,success,tiles,grass_tiles,sand_tiles,water_tiles,shore,free,fit4,um_grass,um_sand,um_water,seconds,hash,min_local_fit4,worst_wheat_distance,worst_wood_distance,viable_teams,wheat_tiles,wood_tiles,stone_tiles,algae_tiles,status
edge-6-width-min,6,24004,1,8192,3312,314,2753,1813,1773,546,3807,1228,3157,0.032714,11622027674796834941,131,3,4,4,712,723,24,98,ok
edge-6-width-min,6,24004,1,8192,3312,314,2753,1813,1773,546,3807,1228,3157,0.006903,11622027674796834941,131,3,4,4,712,723,24,98,ok
edge-6-width-max,6,24001,1,65536,26058,1471,31659,6348,18362,14960,27762,4673,33101,0.292315,15831918896906361328,1090,2,25,4,3896,3696,24,94,ok
edge-6-width-max,6,24001,1,65536,26058,1471,31659,6348,18362,14960,27762,4673,33101,0.263758,15831918896906361328,1090,2,25,4,3896,3696,24,94,ok
edge-6-width-max,6,24003,1,65536,26796,1685,30000,7055,19392,15893,28653,5230,31653,0.205091,7572749383616265500,1172,4,28,4,3748,3552,24,100,ok
edge-6-width-max,6,24003,1,65536,26796,1685,30000,7055,19392,15893,28653,5230,31653,0.236993,7572749383616265500,1172,4,28,4,3748,3552,24,100,ok
edge-6-width-max,6,24004,1,65536,24443,1364,33803,5926,17244,13924,25994,4355,35187,0.280962,4840076621543531009,948,2,29,4,3733,3362,24,87,ok
edge-6-width-max,6,24004,1,65536,24443,1364,33803,5926,17244,13924,25994,4355,35187,0.253937,4840076621543531009,948,2,29,4,3733,3362,24,87,ok
edge-6-height-min,6,24001,1,8192,3675,369,2214,1934,1957,754,4183,1347,2662,0.004422,602148175110294740,177,2,9,4,784,830,24,56,ok
edge-6-height-min,6,24001,1,8192,3675,369,2214,1934,1957,754,4183,1347,2662,0.005902,602148175110294740,177,2,9,4,784,830,24,56,ok
edge-6-height-min,6,24003,1,8192,3424,434,2560,1774,1825,598,3916,1341,2935,0.034891,10724234975970144101,108,3,8,4,728,767,24,73,ok
edge-6-height-min,6,24003,1,8192,3424,434,2560,1774,1825,598,3916,1341,2935,0.004659,10724234975970144101,108,3,8,4,728,767,24,73,ok
edge-6-height-min,6,24004,1,8192,3836,443,2048,1865,2042,783,4319,1392,2481,0.005227,16560501378303616241,192,4,9,4,817,873,24,75,ok
edge-6-height-min,6,24004,1,8192,3836,443,2048,1865,2042,783,4319,1392,2481,0.004520,16560501378303616241,192,4,9,4,817,873,24,75,ok
edge-6-height-max,6,24001,1,65536,27059,1123,31121,6233,19455,15821,28676,4270,32590,0.213385,14239867738790271377,1169,1,39,3,3902,3598,24,97,ok
edge-6-height-max,6,24001,1,65536,27059,1123,31121,6233,19455,15821,28676,4270,32590,0.273713,14239867738790271377,1169,1,39,3,3902,3598,24,97,ok
edge-6-height-max,6,24003,1,65536,24646,936,34597,5357,17463,14225,26029,3639,35868,0.302143,5829103401409267935,1005,4,26,4,3723,3356,24,99,ok
edge-6-height-max,6,24003,1,65536,24646,936,34597,5357,17463,14225,26029,3639,35868,0.256553,5829103401409267935,1005,4,26,4,3723,3356,24,99,ok
edge-6-height-max,6,24004,1,65536,24685,1027,34316,5508,17292,13948,26121,3825,35590,0.402356,14424515157103611352,947,1,43,3,3703,3586,24,100,ok
edge-6-height-max,6,24004,1,65536,24685,1027,34316,5508,17292,13948,26121,3825,35590,0.277400,14424515157103611352,947,1,43,3,3703,3586,24,100,ok
edge-6-teams-min,6,24001,0,16384,1670,146,13956,612,1670,1353,1819,455,14110,0.002701,13724714730050812290,16384,100000,100000,0,0,0,0,0,failed
edge-6-teams-min,6,24001,0,16384,1670,146,13956,612,1670,1353,1819,455,14110,0.002511,13724714730050812290,16384,100000,100000,0,0,0,0,0,failed
edge-6-teams-min,6,24003,0,16384,1602,129,14015,638,1602,1292,1770,450,14164,0.015378,5555895874860407129,16384,100000,100000,0,0,0,0,0,failed
edge-6-teams-min,6,24003,0,16384,1602,129,14015,638,1602,1292,1770,450,14164,0.002591,5555895874860407129,16384,100000,100000,0,0,0,0,0,failed
edge-6-teams-min,6,24004,0,16384,1645,141,13942,656,1645,1327,1811,473,14100,0.002517,16883743711992608893,16384,100000,100000,0,0,0,0,0,failed
edge-6-teams-min,6,24004,0,16384,1645,141,13942,656,1645,1327,1811,473,14100,0.004241,16883743711992608893,16384,100000,100000,0,0,0,0,0,failed
edge-6-teams-max,6,24001,1,16384,10616,701,1141,3926,6177,1756,11936,2656,1792,0.042114,1078194504538917648,104,3,11,12,2066,2061,72,92,ok
edge-6-teams-max,6,24001,1,16384,10616,701,1141,3926,6177,1756,11936,2656,1792,0.053325,1078194504538917648,104,3,11,12,2066,2061,72,92,ok
edge-6-teams-max,6,24003,1,16384,10158,791,1312,4123,6263,1692,11603,2828,1953,0.174375,10246265899692024718,100,5,7,12,1737,1846,72,115,ok
edge-6-teams-max,6,24003,1,16384,10158,791,1312,4123,6263,1692,11603,2828,1953,0.049400,10246265899692024718,100,5,7,12,1737,1846,72,115,ok
edge-6-teams-max,6,24004,1,16384,10483,668,1386,3847,6530,1837,11815,2564,2005,0.083996,9955619800240440577,71,6,7,12,1827,1814,72,164,ok
edge-6-teams-max,6,24004,1,16384,10483,668,1386,3847,6530,1837,11815,2564,2005,0.069513,9955619800240440577,71,6,7,12,1827,1814,72,164,ok
edge-6-workers-min,6,24001,1,16384,6997,592,6141,2654,4047,2304,7700,1921,6763,0.074498,10478685938506820208,505,4,14,4,1454,1404,24,99,ok
edge-6-workers-min,6,24001,1,16384,6997,592,6141,2654,4047,2304,7700,1921,6763,0.008573,10478685938506820208,505,4,14,4,1454,1404,24,99,ok
edge-6-workers-min,6,24003,1,16384,6893,597,5962,2932,3919,2164,7668,2070,6646,0.008415,16638262727558778513,320,4,10,4,1459,1423,24,92,ok
edge-6-workers-min,6,24003,1,16384,6893,597,5962,2932,3919,2164,7668,2070,6646,0.050374,16638262727558778513,320,4,10,4,1459,1423,24,92,ok
edge-6-workers-min,6,24004,1,16384,7089,539,5668,3088,4002,2187,7906,2092,6386,0.012881,8225055719630622565,403,5,15,4,1497,1498,24,89,ok
edge-6-workers-min,6,24004,1,16384,7089,539,5668,3088,4002,2187,7906,2092,6386,0.022610,8225055719630622565,403,5,15,4,1497,1498,24,89,ok
edge-6-workers-max,6,24001,1,16384,6997,592,6141,2654,4018,2266,7700,1921,6763,0.013143,17181742508508505200,514,2,5,4,1438,1421,24,99,ok
edge-6-workers-max,6,24001,1,16384,6997,592,6141,2654,4018,2266,7700,1921,6763,0.009956,17181742508508505200,514,2,5,4,1438,1421,24,99,ok
edge-6-workers-max,6,24003,1,16384,6893,597,5962,2932,3872,2135,7668,2070,6646,0.032319,3330212283408972177,454,1,8,4,1497,1404,24,92,ok
edge-6-workers-max,6,24003,1,16384,6893,597,5962,2932,3872,2135,7668,2070,6646,0.040489,3330212283408972177,454,1,8,4,1497,1404,24,92,ok
edge-6-workers-max,6,24004,1,16384,7089,539,5668,3088,4081,2174,7906,2092,6386,0.029831,1518336612106003301,395,2,6,4,1466,1422,24,89,ok
edge-6-workers-max,6,24004,1,16384,7089,539,5668,3088,4081,2174,7906,2092,6386,0.008412,1518336612106003301,395,2,6,4,1466,1422,24,89,ok
edge-6-island-size-min,6,24001,1,16384,4428,448,8951,2557,2435,1019,5105,1729,9550,0.048474,2337629969544153032,241,2,9,4,920,969,24,98,ok
edge-6-island-size-min,6,24001,1,16384,4428,448,8951,2557,2435,1019,5105,1729,9550,0.008013,2337629969544153032,241,2,9,4,920,969,24,98,ok
edge-6-island-size-min,6,24003,1,16384,4286,482,9017,2599,2278,895,4948,1799,9637,0.007839,9941356866946445158,185,5,7,4,963,941,24,87,ok
edge-6-island-size-min,6,24003,1,16384,4286,482,9017,2599,2278,895,4948,1799,9637,0.012050,9941356866946445158,185,5,7,4,963,941,24,87,ok
edge-6-island-size-min,6,24004,1,16384,4449,588,8518,2829,2441,937,5182,2019,9183,0.051960,16934352449055104569,213,4,9,4,950,954,24,81,ok
edge-6-island-size-min,6,24004,1,16384,4449,588,8518,2829,2441,937,5182,2019,9183,0.009031,16934352449055104569,213,4,9,4,950,954,24,81,ok
edge-6-island-size-max,6,24001,1,16384,7474,535,5436,2939,4230,2384,8253,2022,6109,0.014569,9523367320184550060,434,1,10,4,1601,1539,24,95,ok
edge-6-island-size-max,6,24001,1,16384,7474,535,5436,2939,4230,2384,8253,2022,6109,0.009447,9523367320184550060,434,1,10,4,1601,1539,24,95,ok
edge-6-island-size-max,6,24003,1,16384,7411,563,5413,2997,4178,2414,8193,2064,6127,0.054111,15266498219304234197,500,2,17,4,1586,1543,24,95,ok
edge-6-island-size-max,6,24003,1,16384,7411,563,5413,2997,4178,2414,8193,2064,6127,0.009252,15266498219304234197,500,2,17,4,1586,1543,24,95,ok
edge-6-island-size-max,6,24004,1,16384,7668,574,5058,3084,4472,2525,8461,2132,5791,0.060344,17668093791446278362,437,3,9,4,1587,1505,24,100,ok
edge-6-island-size-max,6,24004,1,16384,7668,574,5058,3084,4472,2525,8461,2132,5791,0.041982,17668093791446278362,437,3,9,4,1587,1505,24,100,ok
edge-6-bridge-width-min,6,24001,1,16384,6752,614,6275,2743,3775,2233,7478,1990,6916,0.017442,5556296913352800080,484,1,6,4,1459,1414,24,100,ok
edge-6-bridge-width-min,6,24001,1,16384,6752,614,6275,2743,3775,2233,7478,1990,6916,0.009452,5556296913352800080,484,1,6,4,1459,1414,24,100,ok
edge-6-bridge-width-min,6,24003,1,16384,6628,601,6157,2998,3657,1990,7398,2115,6871,0.027132,102958655870675986,437,3,13,4,1459,1408,24,100,ok
edge-6-bridge-width-min,6,24003,1,16384,6628,601,6157,2998,3657,1990,7398,2115,6871,0.056861,102958655870675986,437,3,13,4,1459,1408,24,100,ok
edge-6-bridge-width-min,6,24004,1,16384,6815,555,5878,3136,3834,2191,7625,2143,6616,0.008786,399138138934018572,493,2,13,4,1496,1381,24,100,ok
edge-6-bridge-width-min,6,24004,1,16384,6815,555,5878,3136,3834,2191,7625,2143,6616,0.068053,399138138934018572,493,2,13,4,1496,1381,24,100,ok
edge-6-bridge-width-max,6,24001,1,16384,7510,555,5769,2550,4283,2364,8182,1834,6368,0.140124,11436370948444010525,495,2,11,4,1621,1502,24,100,ok
edge-6-bridge-width-max,6,24001,1,16384,7510,555,5769,2550,4283,2364,8182,1834,6368,0.068692,11436370948444010525,495,2,11,4,1621,1502,24,100,ok
edge-6-bridge-width-max,6,24003,1,16384,7484,541,5558,2801,4338,2282,8225,1946,6213,0.010345,16058708852202796820,494,5,6,4,1503,1539,24,98,ok
edge-6-bridge-width-max,6,24003,1,16384,7484,541,5558,2801,4338,2282,8225,1946,6213,0.010996,16058708852202796820,494,5,6,4,1503,1539,24,98,ok
edge-6-bridge-width-max,6,24004,1,16384,7710,540,5172,2962,4523,2493,8502,2029,5853,0.018877,6983343505154156422,500,1,15,4,1591,1492,24,100,ok
edge-6-bridge-width-max,6,24004,1,16384,7710,540,5172,2962,4523,2493,8502,2029,5853,0.010890,6983343505154156422,500,1,15,4,1591,1492,24,100,ok
size-6-6-6-4,6,24001,1,4096,2272,237,328,1259,1210,213,2623,871,602,0.003098,4297036404364719968,69,1,5,4,472,486,24,14,ok
size-6-6-6-4,6,24001,1,4096,2272,237,328,1259,1210,213,2623,871,602,0.002529,4297036404364719968,69,1,5,4,472,486,24,14,ok
size-6-6-6-4,6,24003,1,4096,2234,228,437,1197,1145,307,2555,838,703,0.019897,4448878305702187952,72,2,3,4,473,512,24,51,ok
size-6-6-6-4,6,24003,1,4096,2234,228,437,1197,1145,307,2555,838,703,0.002531,4448878305702187952,72,2,3,4,473,512,24,51,ok
size-6-6-6-4,6,24004,1,4096,2221,216,409,1250,1156,213,2565,846,685,0.002576,2339653472317238558,54,3,3,4,501,460,24,45,ok
size-6-6-6-4,6,24004,1,4096,2221,216,409,1250,1156,213,2565,846,685,0.002497,2339653472317238558,54,3,3,4,501,460,24,45,ok
size-6-6-6-12,6,24001,0,4096,3852,21,0,223,3852,3283,3982,112,2,0.004930,9275156586024609708,4096,100000,100000,0,0,0,0,0,failed
size-6-6-6-12,6,24001,0,4096,3852,21,0,223,3852,3283,3982,112,2,0.002065,9275156586024609708,4096,100000,100000,0,0,0,0,0,failed
size-6-6-6-12,6,24003,0,4096,3820,37,0,239,3820,3275,3949,140,7,0.001936,18090506768242481536,4096,100000,100000,0,0,0,0,0,failed
size-6-6-6-12,6,24003,0,4096,3820,37,0,239,3820,3275,3949,140,7,0.002883,18090506768242481536,4096,100000,100000,0,0,0,0,0,failed
size-6-6-6-12,6,24004,0,4096,3418,91,52,535,3418,2601,3641,344,111,0.001839,17445749914128481966,4096,100000,100000,0,0,0,0,18,failed
size-6-6-6-12,6,24004,0,4096,3418,91,52,535,3418,2601,3641,344,111,0.003876,17445749914128481966,4096,100000,100000,0,0,0,0,18,failed
size-6-7-7-8,6,24001,1,16384,7102,813,3831,4638,4157,1047,8432,3140,4812,0.059656,1544098799779975629,124,3,7,8,1382,1355,48,120,ok
size-6-7-7-8,6,24001,1,16384,7102,813,3831,4638,4157,1047,8432,3140,4812,0.020510,1544098799779975629,124,3,7,8,1382,1355,48,120,ok
size-6-7-7-8,6,24003,1,16384,8184,754,3349,4097,4605,1365,9376,2796,4212,0.161835,5206711405975171718,142,4,11,8,1661,1710,48,131,ok
size-6-7-7-8,6,24003,1,16384,8184,754,3349,4097,4605,1365,9376,2796,4212,0.057456,5206711405975171718,142,4,11,8,1661,1710,48,131,ok
size-6-7-7-8,6,24004,1,16384,8523,758,3139,3964,4863,1805,9647,2761,3976,0.127345,9930504172083004857,179,3,8,8,1724,1728,48,140,ok
size-6-7-7-8,6,24004,1,16384,8523,758,3139,3964,4863,1805,9647,2761,3976,0.056197,9930504172083004857,179,3,8,8,1724,1728,48,140,ok
size-6-6-9-12,6,24001,1,32768,15663,1333,7412,8360,9034,3817,17998,5537,9233,0.295250,9744454154937155772,270,3,12,12,3164,3153,72,213,ok
size-6-6-9-12,6,24001,1,32768,15663,1333,7412,8360,9034,3817,17998,5537,9233,0.248852,9744454154937155772,270,3,12,12,3164,3153,72,213,ok
size-6-6-9-12,6,24003,1,32768,15764,1139,7675,8190,9091,3567,18075,5275,9418,0.195161,3945711515277836980,260,4,14,12,3241,3120,72,172,ok
size-6-6-9-12,6,24003,1,32768,15764,1139,7675,8190,9091,3567,18075,5275,9418,0.186376,3945711515277836980,260,4,14,12,3241,3120,72,172,ok
size-6-6-9-12,6,24004,1,32768,15416,1151,8118,8083,8872,3617,17643,5219,9906,0.222475,1130691957958131145,242,5,12,12,3152,3080,72,222,ok
size-6-6-9-12,6,24004,1,32768,15416,1151,8118,8083,8872,3617,17643,5219,9906,0.159700,1130691957958131145,242,5,12,12,3152,3080,72,222,ok
size-6-9-6-12,6,24001,1,32768,14684,2078,7268,8738,8231,3564,17085,6468,9215,0.197666,11857700093439170408,274,3,18,12,3150,2991,72,248,ok
size-6-9-6-12,6,24001,1,32768,14684,2078,7268,8738,8231,3564,17085,6468,9215,0.158530,11857700093439170408,274,3,18,12,3150,2991,72,248,ok
size-6-9-6-12,6,24003,1,32768,15472,1813,7527,7956,8974,3896,17641,5818,9309,0.238045,2610189826550231322,285,4,10,12,3140,3046,72,185,ok
size-6-9-6-12,6,24003,1,32768,15472,1813,7527,7956,8974,3896,17641,5818,9309,0.296042,2610189826550231322,285,4,10,12,3140,3046,72,185,ok
size-6-9-6-12,6,24004,1,32768,14973,1858,7737,8200,8473,3515,17249,5972,9547,0.238810,8162734438950355997,223,4,15,12,3090,3098,72,244,ok
size-6-9-6-12,6,24004,1,32768,14973,1858,7737,8200,8473,3515,17249,5972,9547,0.298055,8162734438950355997,223,4,15,12,3090,3098,72,244,ok
size-6-9-9-12,6,24001,1,262144,94799,7136,122592,37617,71106,54946,104894,26009,131241,3.791361,14985575880983416012,1018,2,49,9,12308,11073,72,273,ok
size-6-9-9-12,6,24001,1,262144,94799,7136,122592,37617,71106,54946,104894,26009,131241,3.800057,14985575880983416012,1018,2,49,9,12308,11073,72,273,ok
size-6-9-9-12,6,24003,1,262144,93848,6430,127677,34189,70435,54384,103023,23608,135513,3.426301,14775211458720681956,819,3,48,6,12070,11031,72,281,ok
size-6-9-9-12,6,24003,1,262144,93848,6430,127677,34189,70435,54384,103023,23608,135513,3.702816,14775211458720681956,819,3,48,6,12070,11031,72,281,ok
size-6-9-9-12,6,24004,1,262144,96866,6257,124848,34173,72649,57187,106027,23423,132694,3.626516,10644597901623392893,890,3,51,7,12315,11590,72,288,ok
size-6-9-9-12,6,24004,1,262144,96866,6257,124848,34173,72649,57187,106027,23423,132694,3.707816,10644597901623392893,890,3,51,7,12315,11590,72,288,ok
corner-6-min,6,24001,0,4096,364,37,3413,282,364,225,431,179,3486,0.000680,13032831175469049256,4096,100000,100000,0,0,0,0,0,failed
corner-6-min,6,24001,0,4096,364,37,3413,282,364,225,431,179,3486,0.000708,13032831175469049256,4096,100000,100000,0,0,0,0,0,failed
corner-6-min,6,24003,0,4096,346,67,3381,302,346,205,418,219,3459,0.001828,4538073216810535782,4096,100000,100000,0,0,0,0,0,failed
corner-6-min,6,24003,0,4096,346,67,3381,302,346,205,418,219,3459,0.000677,4538073216810535782,4096,100000,100000,0,0,0,0,0,failed
corner-6-min,6,24004,0,4096,321,48,3399,328,321,186,402,213,3481,0.001331,6504701441893939564,4096,100000,100000,0,0,0,0,0,failed
corner-6-min,6,24004,0,4096,321,48,3399,328,321,186,402,213,3481,0.001437,6504701441893939564,4096,100000,100000,0,0,0,0,0,failed
corner-6-max,6,24001,1,262144,120167,6188,102948,32841,93768,70201,129117,22679,110348,3.929968,6449499192887501291,885,1,40,10,13739,12300,72,298,ok
corner-6-max,6,24001,1,262144,120167,6188,102948,32841,93768,70201,129117,22679,110348,4.096833,6449499192887501291,885,1,40,10,13739,12300,72,298,ok
corner-6-max,6,24003,1,262144,123597,6580,96143,35824,96452,69703,133362,24589,104193,3.753294,12680308190373788541,942,3,48,6,13940,12845,72,297,ok
corner-6-max,6,24003,1,262144,123597,6580,96143,35824,96452,69703,133362,24589,104193,3.665227,12680308190373788541,942,3,48,6,13940,12845,72,297,ok
corner-6-max,6,24004,1,262144,119881,6052,103104,33107,91750,68214,128814,22657,110673,3.485251,3158686122395171908,895,1,50,9,14656,13115,72,294,ok
corner-6-max,6,24004,1,262144,119881,6052,103104,33107,91750,68214,128814,22657,110673,3.755580,3158686122395171908,895,1,50,9,14656,13115,72,294,ok
edge-7-width-min,7,24001,0,8192,0,0,8192,0,0,0,3891,2244,2057,0.019886,7749714202859875114,8192,100000,100000,0,0,0,0,0,failed
edge-7-width-min,7,24001,0,8192,0,0,8192,0,0,0,3891,2244,2057,0.058049,7749714202859875114,8192,100000,100000,0,0,0,0,0,failed
edge-7-width-min,7,24003,0,8192,0,0,8192,0,0,0,4320,2078,1794,0.097895,4139461070367048631,8192,100000,100000,0,0,0,0,0,failed
edge-7-width-min,7,24003,0,8192,0,0,8192,0,0,0,4320,2078,1794,0.042093,4139461070367048631,8192,100000,100000,0,0,0,0,0,failed
edge-7-width-min,7,24004,1,8192,4013,811,710,2658,3119,849,4936,2127,1129,0.053420,1932614858527718601,161,14,15,4,388,169,257,114,ok
edge-7-width-min,7,24004,1,8192,4013,811,710,2658,3119,849,4936,2127,1129,0.091390,1932614858527718601,161,14,15,4,388,169,257,114,ok
edge-7-width-max,7,24001,1,65536,29290,4778,12068,19400,28288,14750,34528,14549,16459,0.184120,4289464862370130736,295,11,18,4,461,191,270,116,ok
edge-7-width-max,7,24001,1,65536,29290,4778,12068,19400,28288,14750,34528,14549,16459,0.260332,4289464862370130736,295,11,18,4,461,191,270,116,ok
edge-7-width-max,7,24003,1,65536,28922,4642,14159,17813,27868,14568,33718,13584,18234,0.357274,5039114077258876817,580,8,22,4,490,192,292,184,ok
edge-7-width-max,7,24003,1,65536,28922,4642,14159,17813,27868,14568,33718,13584,18234,0.213452,5039114077258876817,580,8,22,4,490,192,292,184,ok
edge-7-width-max,7,24004,1,65536,29612,7023,5639,23262,28592,10392,37684,18630,9222,0.386971,2919346984229201714,500,6,14,4,521,229,190,87,ok
edge-7-width-max,7,24004,1,65536,29612,7023,5639,23262,28592,10392,37684,18630,9222,0.247708,2919346984229201714,500,6,14,4,521,229,190,87,ok
edge-7-height-min,7,24001,1,8192,3401,590,1612,2589,2654,733,4093,1904,2195,0.073513,9639025586956667039,130,16,23,4,306,123,238,175,ok
edge-7-height-min,7,24001,1,8192,3401,590,1612,2589,2654,733,4093,1904,2195,0.085679,9639025586956667039,130,16,23,4,306,123,238,175,ok
edge-7-height-min,7,24003,0,8192,0,0,8192,0,0,0,4278,1925,1989,0.080120,16889309551585618671,8192,100000,100000,0,0,0,0,0,failed
edge-7-height-min,7,24003,0,8192,0,0,8192,0,0,0,4278,1925,1989,0.021210,16889309551585618671,8192,100000,100000,0,0,0,0,0,failed
edge-7-height-min,7,24004,0,8192,0,0,8192,0,0,0,4861,2534,797,0.068787,11722665298193346431,8192,100000,100000,0,0,0,0,0,failed
edge-7-height-min,7,24004,0,8192,0,0,8192,0,0,0,4861,2534,797,0.179168,11722665298193346431,8192,100000,100000,0,0,0,0,0,failed
edge-7-height-max,7,24001,1,65536,28770,5154,11868,19744,27745,13904,34182,15115,16239,0.190713,8462703386345682414,439,8,14,4,468,185,292,144,ok
edge-7-height-max,7,24001,1,65536,28770,5154,11868,19744,27745,13904,34182,15115,16239,0.200248,8462703386345682414,439,8,14,4,468,185,292,144,ok
edge-7-height-max,7,24003,1,65536,28274,5226,13150,18886,27294,13827,33367,14755,17414,0.196687,17965852414514832769,389,10,17,4,466,174,260,108,ok
edge-7-height-max,7,24003,1,65536,28274,5226,13150,18886,27294,13827,33367,14755,17414,0.242180,17965852414514832769,389,10,17,4,466,174,260,108,ok
edge-7-height-max,7,24004,1,65536,30239,6899,5731,22667,29214,11368,37957,18238,9341,0.278769,16426413119338499249,417,9,12,4,485,240,220,121,ok
edge-7-height-max,7,24004,1,65536,30239,6899,5731,22667,29214,11368,37957,18238,9341,0.199088,16426413119338499249,417,9,12,4,485,240,220,121,ok
edge-7-teams-min,7,24001,1,16384,6727,1513,2961,5183,6504,3026,8186,4144,4054,0.024204,2996695497079447710,565,5,11,1,117,37,49,34,ok
edge-7-teams-min,7,24001,1,16384,6727,1513,2961,5183,6504,3026,8186,4144,4054,0.030498,2996695497079447710,565,5,11,1,117,37,49,34,ok
edge-7-teams-min,7,24003,1,16384,6971,1448,2991,4974,6747,3047,8377,3959,4048,0.195630,10850214427827422687,778,7,19,1,113,49,42,33,ok
edge-7-teams-min,7,24003,1,16384,6971,1448,2991,4974,6747,3047,8377,3959,4048,0.054465,10850214427827422687,778,7,19,1,113,49,42,33,ok
edge-7-teams-min,7,24004,1,16384,7338,1720,1599,5727,7084,2650,9315,4587,2482,0.068931,16120643585322759056,723,5,9,1,140,45,49,22,ok
edge-7-teams-min,7,24004,1,16384,7338,1720,1599,5727,7084,2650,9315,4587,2482,0.126231,16120643585322759056,723,5,9,1,140,45,49,22,ok
edge-7-teams-max,7,24001,0,16384,0,0,16384,0,0,0,7774,4313,4297,0.066800,253967105468988286,16384,100000,100000,0,0,0,0,0,failed
edge-7-teams-max,7,24001,0,16384,0,0,16384,0,0,0,7774,4313,4297,0.205120,253967105468988286,16384,100000,100000,0,0,0,0,0,failed
edge-7-teams-max,7,24003,0,16384,0,0,16384,0,0,0,8268,4021,4095,0.093587,17614258571223508803,16384,100000,100000,0,0,0,0,0,failed
edge-7-teams-max,7,24003,0,16384,0,0,16384,0,0,0,8268,4021,4095,0.055442,17614258571223508803,16384,100000,100000,0,0,0,0,0,failed
edge-7-teams-max,7,24004,0,16384,0,0,16384,0,0,0,9186,4638,2560,0.127962,17810711605240484000,16384,100000,100000,0,0,0,0,0,failed
edge-7-teams-max,7,24004,0,16384,0,0,16384,0,0,0,9186,4638,2560,0.027212,17810711605240484000,16384,100000,100000,0,0,0,0,0,failed
edge-7-workers-min,7,24001,1,16384,6469,1542,3046,5327,5538,1915,7958,4248,4178,0.077322,4204626813648185965,173,8,23,4,428,218,217,69,ok
edge-7-workers-min,7,24001,1,16384,6469,1542,3046,5327,5538,1915,7958,4248,4178,0.144408,4204626813648185965,173,8,23,4,428,218,217,69,ok
edge-7-workers-min,7,24003,1,16384,7197,1387,2877,4923,6359,2453,8599,3869,3916,0.107967,3252641365549671066,107,11,35,3,361,173,236,151,ok
edge-7-workers-min,7,24003,1,16384,7197,1387,2877,4923,6359,2453,8599,3869,3916,0.082422,3252641365549671066,107,11,35,3,361,173,236,151,ok
edge-7-workers-min,7,24004,1,16384,7434,1672,1633,5645,6587,2213,9362,4500,2522,0.115490,5596711191859025707,204,8,13,4,372,164,243,35,ok
edge-7-workers-min,7,24004,1,16384,7434,1672,1633,5645,6587,2213,9362,4500,2522,0.076133,5596711191859025707,204,8,13,4,372,164,243,35,ok
edge-7-workers-max,7,24001,1,16384,6469,1542,3046,5327,5512,1892,7958,4248,4178,0.167392,14634870893842776685,217,8,22,4,428,218,215,69,ok
edge-7-workers-max,7,24001,1,16384,6469,1542,3046,5327,5512,1892,7958,4248,4178,0.161514,14634870893842776685,217,8,22,4,428,218,215,69,ok
edge-7-workers-max,7,24003,1,16384,7197,1387,2877,4923,6331,2430,8599,3869,3916,0.215144,3252641365549671066,108,11,35,3,361,173,236,151,ok
edge-7-workers-max,7,24003,1,16384,7197,1387,2877,4923,6331,2430,8599,3869,3916,0.132042,3252641365549671066,108,11,35,3,361,173,236,151,ok
edge-7-workers-max,7,24004,1,16384,7434,1672,1633,5645,6559,2180,9362,4500,2522,0.103474,5596711191859025707,210,6,13,4,372,164,243,35,ok
edge-7-workers-max,7,24004,1,16384,7434,1672,1633,5645,6559,2180,9362,4500,2522,0.086251,5596711191859025707,210,6,13,4,372,164,243,35,ok
edge-7-water-min,7,24001,0,16384,0,0,16384,0,0,0,15616,768,0,0.018816,253967105468988286,16384,100000,100000,0,0,0,0,0,failed
edge-7-water-min,7,24001,0,16384,0,0,16384,0,0,0,15616,768,0,0.071860,253967105468988286,16384,100000,100000,0,0,0,0,0,failed
edge-7-water-min,7,24003,0,16384,0,0,16384,0,0,0,13971,2413,0,0.035242,17614258571223508803,16384,100000,100000,0,0,0,0,0,failed
edge-7-water-min,7,24003,0,16384,0,0,16384,0,0,0,13971,2413,0,0.019439,17614258571223508803,16384,100000,100000,0,0,0,0,0,failed
edge-7-water-min,7,24004,0,16384,0,0,16384,0,0,0,16133,251,0,0.033833,17810711605240484000,16384,100000,100000,0,0,0,0,0,failed
edge-7-water-min,7,24004,0,16384,0,0,16384,0,0,0,16133,251,0,0.021039,17810711605240484000,16384,100000,100000,0,0,0,0,0,failed
edge-7-water-max,7,24001,1,16384,1705,1166,8863,4650,1280,125,2512,3494,10378,0.076079,9060107067306753658,9,100000,45,0,121,162,62,179,ok
edge-7-water-max,7,24001,1,16384,1705,1166,8863,4650,1280,125,2512,3494,10378,0.050275,9060107067306753658,9,100000,45,0,121,162,62,179,ok
edge-7-water-max,7,24003,1,16384,3110,1863,5477,5934,2703,480,4520,4873,6991,0.125294,14641659834926888497,40,56,113,1,160,100,67,139,ok
edge-7-water-max,7,24003,1,16384,3110,1863,5477,5934,2703,480,4520,4873,6991,0.054056,14641659834926888497,40,56,113,1,160,100,67,139,ok
edge-7-water-max,7,24004,1,16384,2783,1286,7166,5149,2217,327,3893,3883,8608,0.116582,8546910261617826056,40,100000,52,2,216,156,114,169,ok
edge-7-water-max,7,24004,1,16384,2783,1286,7166,5149,2217,327,3893,3883,8608,0.128315,8546910261617826056,40,100000,52,2,216,156,114,169,ok
