study,job,generator,seed,width,height,teams,category,hard,soft,diagnostic
service-bulk-training,b68ab762fc14ab3b4398ce7a2ae325a1,34,20004,9,9,8,success,,,sierpinski-gardens revision 1 seed 20004 [complete]:
service-bulk-training,df732b17ef7cbafd6854820e39978412,34,20005,8,8,4,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,e9efd4ca1fc9e974742b0b13453e2bc1,34,20005,7,7,2,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,b8f221f6507cd08098f49772dfc0351f,34,20005,8,7,2,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,cdabb74727da711c06070eff551d93c5,34,20005,9,7,2,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,6815e8ff189faec4ca68a1bb884756c9,34,20005,7,7,3,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,80f4c4b68a9a0329506a9517722b4cc6,34,20005,8,7,3,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,aed35ae8e88b1f8833d6bacc3c054aa2,34,20005,9,7,3,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,1e1556776da98dae6f82f2d7ea535240,34,20005,7,7,4,invalid_request,,,sierpinski-gardens revision 1 seed 20005 [validation]: Cannot fit 4 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,e4461d06bb8144c248b51f7d52257d3d,34,20005,8,7,4,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,b4752b791d80768be957e5817e6ecdc4,34,20005,9,7,4,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,c5da6b6bf15f30dc9bb7c3443cc1467a,34,20005,7,7,5,invalid_request,,,sierpinski-gardens revision 1 seed 20005 [validation]: Cannot fit 5 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,7607c306c1c7ccc1a322195e04002ae8,34,20005,8,7,5,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,2f065e3e29ac204f5b7b54a00598f328,34,20005,9,7,5,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,2f52082d1864348ae87b1b72b8135eb4,34,20005,7,7,6,invalid_request,,,sierpinski-gardens revision 1 seed 20005 [validation]: Cannot fit 6 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,83d956a5dbc468dfe09754456907966f,34,20005,8,7,6,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,97b5f81126cccfddb8d532c73ac4c1d4,34,20005,9,7,6,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,c092873215ad373d0780b86aef4d1679,34,20005,7,7,7,invalid_request,,,sierpinski-gardens revision 1 seed 20005 [validation]: Cannot fit 7 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,854f4b9482fad686abf9ae8cc60b6ce5,34,20005,8,7,7,invalid_request,,,sierpinski-gardens revision 1 seed 20005 [validation]: Cannot fit 7 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,76a3dd5982e351ba6f16dc42439a31ad,34,20005,9,7,7,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,466b4b1871d52a0449e89cc7baa6c137,34,20005,7,7,8,invalid_request,,,sierpinski-gardens revision 1 seed 20005 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,119508590072378e1d68ae03be30e11b,34,20005,8,7,8,invalid_request,,,sierpinski-gardens revision 1 seed 20005 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,f4f597c3c75448e68bd2024036a1d7f9,34,20005,9,7,8,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,37410f516ca1027e2ddb725237d411d4,34,20005,7,8,2,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,a8a402c3c6020084c0616e5440a82fd3,34,20005,8,8,2,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,7006ab8d8fa9111268a407fb13359ae8,34,20005,9,8,2,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,fee77c3d1ae47200b222f71ae71d73cf,34,20005,7,8,3,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,8f915e5bee5c0d0c0f4f398874b34c34,34,20005,8,8,3,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,207a19d5a748430e3b47764f4747d8b2,34,20005,9,8,3,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,3323fc8faa7f5de8f34d36fc52e0b3ea,34,20005,7,8,4,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,357f626d32085f34172428971f9048da,34,20005,8,8,4,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,c82f2d864b77e90aa7b77e0ef0acae4c,34,20005,9,8,4,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,3561bfaaadc54b782e314c6ceda42aab,34,20005,7,8,5,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,b466af0f61235c02a12fedf12fd3dbbe,34,20005,8,8,5,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,aa6ba3bb18bd55c1a9e94da2a86cd0b6,34,20005,9,8,5,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,311f74821635b1cf10b79933b3a506ca,34,20005,7,8,6,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,0d85fe798b1be5e40b4754ba4dcbac3f,34,20005,8,8,6,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,30c69660a74e4b7c71a41e733486a976,34,20005,9,8,6,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,459288278bc4abdafab46c4fc0976cb0,34,20005,7,8,7,invalid_request,,,sierpinski-gardens revision 1 seed 20005 [validation]: Cannot fit 7 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,bb1102d52e430aab857bc91a38d2ba90,34,20005,8,8,7,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,d3ceef653da0a46600712c530a45a2b6,34,20005,9,8,7,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,4e9805b2300351d541d581af57223951,34,20005,7,8,8,invalid_request,,,sierpinski-gardens revision 1 seed 20005 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,9e64ff7009599f51df331d1fced0cb19,34,20005,8,8,8,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,e70f38c11268834406f4dd54a7963671,34,20005,9,8,8,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,3f3b47206a6630cbcbda9f111466a575,34,20005,7,9,2,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,dfd099e89f9a693e278dd434994efb1c,34,20005,8,9,2,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,2bdd3b6f6cf11e78a1c7f22db8c2cf43,34,20005,9,9,2,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,d15f0f200600c5e72cda159deccffa99,34,20005,7,9,3,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,c8b79069c31fe945ca5692b13ec353d2,34,20005,8,9,3,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,53d2000afb8a5a980cd12ef80ad242af,34,20005,9,9,3,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,640e0464d32c39ca7e05f4b61b9cced7,34,20005,7,9,4,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,b13178156b0afeb1b18b6c6a1dd2494d,34,20005,8,9,4,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,43aa99bf03b7cbba7ec7c04bb6a784ac,34,20005,9,9,4,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,ae9673a1d1ee28babb69d9d6ceda5c20,34,20005,7,9,5,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,0922f3bdd946c7ca8cb4a1553564f691,34,20005,8,9,5,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,ec58544810310be0c9f418c39f68616c,34,20005,9,9,5,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,f5c74675ccb73af21c1cf9c8d3944073,34,20005,7,9,6,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,77449b90aa9970082a434f393eb9eebe,34,20005,8,9,6,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,0f1bc802f5b76f0568a8d97989c9169a,34,20005,9,9,6,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,34ada7e2bc3b7646ae5efa1cf5dd73a1,34,20005,7,9,7,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,9f6cfd66b1b4956bcdd9a59ef956edc9,34,20005,8,9,7,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,93bfbfbf165365b68664b3e74fa55997,34,20005,9,9,7,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,78dde28f54ffb265c6a2db1e2fddd82c,34,20005,7,9,8,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,2c447c9253e7bb92a6c37775519ba011,34,20005,8,9,8,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,958e8d42da8a2a3cea3c21289434fcb7,34,20005,9,9,8,success,,,sierpinski-gardens revision 1 seed 20005 [complete]:
service-bulk-training,126aa64384b45f796f120a4e00e4d9af,34,20006,8,8,4,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,ee3f447345d6f62489399dd4efcefda5,34,20006,7,7,2,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,e47a25efb6c2cb5a0dd3f13532a84825,34,20006,8,7,2,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,5c7d962a0cd9a58e5ec614587d75d67f,34,20006,9,7,2,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,544faa8a2daa98f1abc0b453bb325952,34,20006,7,7,3,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,8d771c8423e37f6ed1148f78796e6988,34,20006,8,7,3,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,c009667d2fb8a99513f253acf10d21a9,34,20006,9,7,3,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,3f8a85810039b28b98d44ea0c7d4d9c6,34,20006,7,7,4,invalid_request,,,sierpinski-gardens revision 1 seed 20006 [validation]: Cannot fit 4 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,876e92ac5ba1f55cfc10b7c05060b197,34,20006,8,7,4,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,f38dffeca858d6ea36f99882a796a333,34,20006,9,7,4,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,14ae1a3c55956b645f848f7cf9fa882a,34,20006,7,7,5,invalid_request,,,sierpinski-gardens revision 1 seed 20006 [validation]: Cannot fit 5 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,baaf44eeef3cc153be72939a13676c09,34,20006,8,7,5,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,24235edec1813fd2f3e5dc2c470c284e,34,20006,9,7,5,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,553a585e2b78f064642b586bb920d34a,34,20006,7,7,6,invalid_request,,,sierpinski-gardens revision 1 seed 20006 [validation]: Cannot fit 6 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,3d220b1b1d884c7104a55e1b125003ca,34,20006,8,7,6,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,cc6b6269437af18f1a3a89d40704d9e8,34,20006,9,7,6,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,1f67b910aecb89617462620d56177657,34,20006,7,7,7,invalid_request,,,sierpinski-gardens revision 1 seed 20006 [validation]: Cannot fit 7 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,e8e46b938c42e324478c4ea8744aa2e0,34,20006,8,7,7,invalid_request,,,sierpinski-gardens revision 1 seed 20006 [validation]: Cannot fit 7 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,fa4715197dfba767e3cdd0c4f67ab305,34,20006,9,7,7,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,096c17bad004122bd71a0ba9acc409eb,34,20006,7,7,8,invalid_request,,,sierpinski-gardens revision 1 seed 20006 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,c3e0b29d1aba81e23a9f53e2ca4794bb,34,20006,8,7,8,invalid_request,,,sierpinski-gardens revision 1 seed 20006 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,dd8dd1c5d57dc4f0a86678957d095c66,34,20006,9,7,8,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,1d0563f85e09efddd575350a70ca2347,34,20006,7,8,2,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,1c939a28825a3bec3348fad9ab190a76,34,20006,8,8,2,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,1edb4f5efb4021f328ec937d7d8717c1,34,20006,9,8,2,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,640dff67d648a6e68a9a478c6cdc5601,34,20006,7,8,3,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,b6635eb4308b4c80c3641c200e59a7fe,34,20006,8,8,3,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,ff01c61bf02df905b03564ff6b0877d0,34,20006,9,8,3,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,bb71ff746214d733dae9f6b9886f3e2c,34,20006,7,8,4,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,557dc22734d548b22e8505c0ca6ce732,34,20006,8,8,4,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,55e4d03708b75ca2278eaa540a981806,34,20006,9,8,4,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,e7b40d5ac1e0caf51141a68add22dd12,34,20006,7,8,5,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,2ca467a4bca760a2df2a1677c321bf72,34,20006,8,8,5,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,4eadee2bd4d3cebd1de1f262157fdad9,34,20006,9,8,5,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,5529b61bf1f9891014fe669d987624e7,34,20006,7,8,6,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,41a76757c440ed0bc2a5415a8f2f97ac,34,20006,8,8,6,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,5723e53dd7082df13fef7166acc48bc1,34,20006,9,8,6,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,9d445817cced1c4b66f002f5ac896e86,34,20006,7,8,7,invalid_request,,,sierpinski-gardens revision 1 seed 20006 [validation]: Cannot fit 7 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
service-bulk-training,703d6d34b774354d0374f3d756c5fcaf,34,20006,8,8,7,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,82e305361b8e798749b1a51c2cd04a70,34,20006,9,8,7,success,,,sierpinski-gardens revision 1 seed 20006 [complete]:
service-bulk-training,734c4ee8cbc62c608b053bc756c9b3f0,34,20006,7,8,8,invalid_request,,,sierpinski-gardens revision 1 seed 20006 [validation]: Cannot fit 8 separated 56×56 home/farm modules on this terrain; enlarge the map or reduce colonies/folds/lake size.
