job,host,seed,variant,shape,status,diagnostic,algae-amount,branching,fruit-amount,height,long-tongues,rim-width,stone-amount,teams,tongue-count,wheat-amount,width,wood-amount,workers,fairness,score,minimum_build_sites,minimum_wheat,minimum_wood,branches_requested,branches_placed,approaches_narrow,unreachable_walking_pairs,water_components,telemetry_dropped,telemetry_invalid,report_version
b13339a58ce6a52d60651cdb3ced2f73,therig.local,44001,fruit-amount-0,256x256x4,completed,lava-shield revision 1 seed 44001 [complete]: ,100,2,0,8,50,8,100,4,5,100,8,100,4,0.993194,0.642221,819,0.625,0.6875,10,8,False,0,2,0,0,2
7f4f3357afb7184b6c79eb536d70388e,therig.local,44002,fruit-amount-0,256x256x4,completed,lava-shield revision 1 seed 44002 [complete]: ,100,2,0,8,50,8,100,4,5,100,8,100,4,0.952893,0.59207,546,0.625,0.6875,10,9,False,0,2,0,0,2
434e880f4ecf5dbde386228cdc4890fe,therig.local,44001,fruit-amount-300,256x256x4,completed,lava-shield revision 1 seed 44001 [complete]: ,100,2,300,8,50,8,100,4,5,100,8,100,4,0.993194,0.642221,808,0.625,0.6875,10,8,False,0,2,0,0,2
6519ccf1e1af0bf8a851cb3f16f36b0b,therig.local,44002,fruit-amount-300,256x256x4,completed,lava-shield revision 1 seed 44002 [complete]: ,100,2,300,8,50,8,100,4,5,100,8,100,4,0.952893,0.59207,546,0.625,0.6875,10,9,False,0,2,0,0,2
b0aa9997810fca6f8b459f1b0e51c408,therig.local,44003,all-resources-0,256x256x4,completed,lava-shield revision 1 seed 44003 [complete]: ,0,2,0,8,50,8,0,4,5,0,8,0,4,0.985503,0.554588,1056,0.541667,0.6875,10,9,False,0,2,0,0,2
1cca6e8c33b48253c81b26b675e26ccd,therig.local,44004,all-resources-0,256x256x4,completed,lava-shield revision 1 seed 44004 [complete]: ,0,2,0,8,50,8,0,4,5,0,8,0,4,0.964268,0.543489,1009,0.583333,0.6875,10,8,False,0,2,0,0,2
caf12e30a0ac87e2c39a2ed43d6b7368,therig.local,44003,all-resources-300,256x256x4,completed,lava-shield revision 1 seed 44003 [complete]: ,300,2,300,8,50,8,300,4,5,300,8,300,4,0.92434,0.533828,455,0.625,0.6875,10,9,False,0,2,0,0,2
c5b4a1ba85ae0716a738ff58f7b6dd07,therig.local,44004,all-resources-300,256x256x4,completed,lava-shield revision 1 seed 44004 [complete]: ,300,2,300,8,50,8,300,4,5,300,8,300,4,0.962005,0.579384,799,0.625,0.71875,10,8,False,0,2,0,0,2
bf4acec32686d7cb7363950500ad6ad1,therig.local,44001,wheat-amount-0,512x512x12,completed,lava-shield revision 1 seed 44001 [complete]: ,100,2,100,9,50,8,100,12,5,0,9,100,4,0.920924,0.506798,831,0.541667,0.65625,10,10,False,0,2,0,0,2
3d7e009759e7d4cdfa588aae7444657c,pharaoh-dev-3.local,44002,wheat-amount-0,512x512x12,completed,lava-shield revision 1 seed 44002 [complete]: ,100,2,100,9,50,8,100,12,5,0,9,100,4,0.915871,0.502345,877,0.5,0.65625,10,8,False,0,2,0,0,2
524c337a1a4d5758a7258170c7adab36,pharaoh-dev-3.local,44001,wheat-amount-300,512x512x12,completed,lava-shield revision 1 seed 44001 [complete]: ,100,2,100,9,50,8,100,12,5,300,9,100,4,0.856041,0.465661,603,0.625,0.6875,10,10,False,0,2,0,0,2
5b71968b4bcf170e56d31cf279d11527,pharaoh-dev-3.local,44002,wheat-amount-300,512x512x12,completed,lava-shield revision 1 seed 44002 [complete]: ,100,2,100,9,50,8,100,12,5,300,9,100,4,0.929196,0.558319,723,0.583333,0.65625,10,8,False,0,2,0,0,2
309976986be5741cca70ac0fe941ed7e,pharaoh-dev-3.local,44001,wood-amount-0,512x512x12,completed,lava-shield revision 1 seed 44001 [complete]: ,100,2,100,9,50,8,100,12,5,100,9,0,4,0.922477,0.549005,642,0.583333,0.65625,10,10,False,0,2,0,0,2
3c2b3c8af6321f62934d0703564b911c,pharaoh-dev-3.local,44002,wood-amount-0,512x512x12,completed,lava-shield revision 1 seed 44002 [complete]: ,100,2,100,9,50,8,100,12,5,100,9,0,4,0.898073,0.523894,840,0.541667,0.65625,10,8,False,0,2,0,0,2
69de38cc98f29b276704d976ab2b7d32,pharaoh-dev-3.local,44001,wood-amount-300,512x512x12,completed,lava-shield revision 1 seed 44001 [complete]: ,100,2,100,9,50,8,100,12,5,100,9,300,4,0.927292,0.55749,631,0.583333,0.6875,10,10,False,0,2,0,0,2
968f3472426d5bcdd51078fe0878803b,pharaoh-dev-1.local,44002,wood-amount-300,512x512x12,completed,lava-shield revision 1 seed 44002 [complete]: ,100,2,100,9,50,8,100,12,5,100,9,300,4,0.925325,0.557977,781,0.583333,0.6875,10,8,False,0,2,0,0,2
c7f27dfe0ad54867cb1d5448bf31f2e4,pharaoh-dev-1.local,44001,stone-amount-0,512x512x12,completed,lava-shield revision 1 seed 44001 [complete]: ,100,2,100,9,50,8,0,12,5,100,9,100,4,0.925421,0.554308,637,0.583333,0.6875,10,10,False,0,2,0,0,2
bb8b7b0f75dc3ae9015b8750d4637d55,pharaoh-dev-1.local,44002,stone-amount-0,512x512x12,completed,lava-shield revision 1 seed 44002 [complete]: ,100,2,100,9,50,8,0,12,5,100,9,100,4,0.902511,0.529346,677,0.625,0.65625,10,8,False,0,2,0,0,2
a8eb0bedfb478dd3db9a2c29edfc9e17,pharaoh-dev-1.local,44001,stone-amount-300,512x512x12,completed,lava-shield revision 1 seed 44001 [complete]: ,100,2,100,9,50,8,300,12,5,100,9,100,4,0.923688,0.55227,627,0.583333,0.6875,10,10,False,0,2,0,0,2
a8a4b3e7105fa7cf7dcfea5c1ec1883b,pharaoh-dev-1.local,44002,stone-amount-300,512x512x12,completed,lava-shield revision 1 seed 44002 [complete]: ,100,2,100,9,50,8,300,12,5,100,9,100,4,0.902545,0.529385,674,0.625,0.65625,10,8,False,0,2,0,0,2
862556fb094ddb4f56be3cbb7b5b748f,pharaoh-dev-1.local,44001,algae-amount-0,512x512x12,completed,lava-shield revision 1 seed 44001 [complete]: ,0,2,100,9,50,8,100,12,5,100,9,100,4,0.923718,0.552288,627,0.583333,0.6875,10,10,False,0,2,0,0,2
dceb98ee58971fb9e7f063f38ba47862,pharaoh-dev-3.local,44002,algae-amount-0,512x512x12,completed,lava-shield revision 1 seed 44002 [complete]: ,0,2,100,9,50,8,100,12,5,100,9,100,4,0.902511,0.529346,677,0.625,0.65625,10,8,False,0,2,0,0,2
76174cc50ad2724ab995421821aad99f,pharaoh-dev-3.local,44001,algae-amount-300,512x512x12,completed,lava-shield revision 1 seed 44001 [complete]: ,300,2,100,9,50,8,100,12,5,100,9,100,4,0.923718,0.552288,627,0.583333,0.6875,10,10,False,0,2,0,0,2
cc7531b5f1f96bc1d2baea0c1210d013,pharaoh-dev-3.local,44002,algae-amount-300,512x512x12,completed,lava-shield revision 1 seed 44002 [complete]: ,300,2,100,9,50,8,100,12,5,100,9,100,4,0.902511,0.529346,677,0.625,0.65625,10,8,False,0,2,0,0,2
208111c8d7a72e2df2728c97b1084e61,pharaoh-dev-3.local,44001,fruit-amount-0,512x512x12,completed,lava-shield revision 1 seed 44001 [complete]: ,100,2,0,9,50,8,100,12,5,100,9,100,4,0.923718,0.552288,627,0.583333,0.6875,10,10,False,0,2,0,0,2
d44b033904e4be9e6c45aed14f9acd69,pharaoh-dev-3.local,44002,fruit-amount-0,512x512x12,completed,lava-shield revision 1 seed 44002 [complete]: ,100,2,0,9,50,8,100,12,5,100,9,100,4,0.902511,0.529346,677,0.625,0.65625,10,8,False,0,2,0,0,2
b2ce6ae6a393f6194623b7e80af2397e,pharaoh-dev-3.local,44001,fruit-amount-300,512x512x12,completed,lava-shield revision 1 seed 44001 [complete]: ,100,2,300,9,50,8,100,12,5,100,9,100,4,0.925391,0.55429,637,0.583333,0.6875,10,10,False,0,2,0,0,2
04012dce7defbd21f40e4e13fc039101,pharaoh-dev-3.local,44002,fruit-amount-300,512x512x12,completed,lava-shield revision 1 seed 44002 [complete]: ,100,2,300,9,50,8,100,12,5,100,9,100,4,0.902511,0.529346,677,0.625,0.65625,10,8,False,0,2,0,0,2
d5f84f3ea41fdec048567460c6a7e57d,pharaoh-dev-3.local,44003,all-resources-0,512x512x12,completed,lava-shield revision 1 seed 44003 [complete]: ,0,2,0,9,50,8,0,12,5,0,9,0,4,0.94471,0.516161,948,0.541667,0.65625,10,10,False,0,2,0,0,2
b50a11b23b46516859e045eeae512d47,pharaoh-dev-2.local,44004,all-resources-0,512x512x12,generation_failed,"lava-shield revision 1 seed 44004 [lava scored settlements]: A coastal town's renewable starter field is too small. Use fewer tongues or colonies, a larger map, or another seed.",0,2,0,9,50,8,0,12,5,0,9,0,4,,,,,,10,10,False,,,0,0,2
730067cce8fbb4fa8be9d69ca056e4ba,pharaoh-dev-2.local,44003,all-resources-300,512x512x12,completed,lava-shield revision 1 seed 44003 [complete]: ,300,2,300,9,50,8,300,12,5,300,9,300,4,0.859457,0.465308,586,0.625,0.6875,10,10,False,0,2,0,0,2
93306526a5586a07db0ff46675711a5c,pharaoh-dev-2.local,44004,all-resources-300,512x512x12,generation_failed,"lava-shield revision 1 seed 44004 [lava scored settlements]: A coastal town's renewable starter field is too small. Use fewer tongues or colonies, a larger map, or another seed.",300,2,300,9,50,8,300,12,5,300,9,300,4,,,,,,10,10,False,,,0,0,2
bebbb43238772fa87a1f5c7d557a5642,pharaoh-dev-2.local,50000,combined-random,128x128x2,completed,lava-shield revision 1 seed 50000 [complete]: ,150,0,300,7,75,6,0,2,5,125,7,275,2,0.958424,0.5736,356,0.625,0.65625,0,0,False,0,2,0,0,2
2eecfcfef23c8d136547a529cd7a452f,pharaoh-dev-2.local,50001,combined-random,128x256x2,completed,lava-shield revision 1 seed 50001 [complete]: ,75,3,100,8,25,6,50,2,4,0,7,25,1,0.951472,0.519657,891,0.541667,0.6875,9,6,False,0,2,0,0,2
476b562f035b407b3060a5559a81618c,pharaoh-dev-2.local,50002,combined-random,256x128x2,completed,lava-shield revision 1 seed 50002 [complete]: ,175,2,25,7,25,8,50,2,5,250,8,275,8,0.997273,0.625011,747,0.625,0.71875,8,6,False,0,2,0,0,2
7817b519f7c215becd2f90040140dd33,pharaoh-dev-2.local,50003,combined-random,256x256x2,completed,lava-shield revision 1 seed 50003 [complete]: ,300,1,300,8,50,10,25,2,6,50,8,100,5,0.973434,0.575098,1021,0.583333,0.71875,6,4,False,0,2,0,0,2
a95549b2c820eb8175b2b9293bd9d3b1,pharaoh-dev-2.local,50004,combined-random,256x256x4,completed,lava-shield revision 1 seed 50004 [complete]: ,125,1,25,8,50,10,300,4,5,50,8,0,3,0.949808,0.559376,924,0.625,0.625,5,5,False,0,2,0,0,2
4a833b8a701b0121e9feedde93920b86,pharaoh-dev-2.local,50005,combined-random,256x256x8,completed,lava-shield revision 1 seed 50005 [complete]: ,75,1,100,8,50,6,200,8,3,50,8,50,4,0.87502,0.474496,623,0.583333,0.625,3,2,False,0,2,0,0,2
1c71de641514f941ae547a4629aa106a,pharaoh-dev-2.local,50006,combined-random,256x512x2,completed,lava-shield revision 1 seed 50006 [complete]: ,100,3,150,9,50,10,300,2,6,275,8,275,1,0.998673,0.579334,478,0.583333,0.71875,18,15,False,0,2,0,0,2
693bf675f52d3850e2c6adaa323703c9,pharaoh-dev-1.local,50007,combined-random,256x512x4,completed,lava-shield revision 1 seed 50007 [complete]: ,300,0,300,9,25,6,250,4,8,25,8,75,4,0.958332,0.561743,1019,0.583333,0.71875,0,0,False,0,2,0,0,2
f8338fa8c16d44b147bd32685d71b74d,pharaoh-dev-1.local,50008,combined-random,256x512x8,completed,lava-shield revision 1 seed 50008 [complete]: ,300,1,225,9,25,8,300,8,4,250,8,225,4,0.953695,0.586175,606,0.625,0.71875,4,3,False,0,2,0,0,2
3abab149bafca1611ef0e51a2c3ed0e8,pharaoh-dev-1.local,50009,combined-random,512x256x2,completed,lava-shield revision 1 seed 50009 [complete]: ,100,3,25,8,75,12,50,2,5,50,9,225,7,0.992924,0.607434,1015,0.625,0.71875,15,9,False,0,2,0,0,2
e45c2d2c2c5631a8e3822e89d912d3fb,pharaoh-dev-1.local,50010,combined-random,512x256x4,completed,lava-shield revision 1 seed 50010 [complete]: ,250,2,50,8,75,6,150,4,7,300,9,50,4,0.969445,0.580772,695,0.583333,0.71875,14,12,False,0,2,0,0,2
e1f085804992e2a58c50db613011e6c9,pharaoh-dev-3.local,50011,combined-random,512x256x8,completed,lava-shield revision 1 seed 50011 [complete]: ,200,1,175,8,25,6,125,8,3,250,9,100,7,0.944203,0.569944,741,0.625,0.6875,3,3,False,0,2,0,0,2
41e5fbcda4059fba409d5405ec1e8359,pharaoh-dev-3.local,50012,combined-random,512x512x2,completed,lava-shield revision 1 seed 50012 [complete]: ,300,1,0,9,75,10,200,2,9,25,9,225,1,0.995978,0.587623,965,0.583333,0.71875,9,9,False,0,2,0,0,2
c294a72446a0aa62d5aa92cda10f9ccb,pharaoh-dev-3.local,50013,combined-random,512x512x4,completed,lava-shield revision 1 seed 50013 [complete]: ,300,2,250,9,75,10,25,4,9,150,9,75,1,0.894649,0.499175,579,0.458333,0.625,18,12,True,0,2,0,0,2
407d470f74fd5b655b6f52442f742b18,pharaoh-dev-3.local,50014,combined-random,512x512x8,completed,lava-shield revision 1 seed 50014 [complete]: ,125,0,100,9,50,10,225,8,7,225,9,250,6,0.926185,0.549961,503,0.625,0.71875,0,0,False,0,2,0,0,2
f6a9101a3b590ed1eded327ecb5bb6c2,therig.local,50015,combined-random,512x512x12,completed,lava-shield revision 1 seed 50015 [complete]: ,200,2,175,9,50,6,75,12,9,125,9,25,6,0.933244,0.566475,949,0.583333,0.71875,18,16,True,0,2,0,0,2
f926eb46a7b6873f33bb67cdeabadd2e,therig.local,50016,combined-random,128x128x2,completed,lava-shield revision 1 seed 50016 [complete]: ,275,0,275,7,50,8,0,2,3,250,7,225,4,0.980774,0.562251,406,0.625,0.71875,0,0,False,0,2,0,0,2
2cd814d0ea9cf24efedecb7c6404bf4d,therig.local,50017,combined-random,128x256x2,completed,lava-shield revision 1 seed 50017 [complete]: ,50,1,175,8,50,6,300,2,3,300,7,150,3,0.999156,0.603081,418,0.625,0.6875,3,1,False,0,2,0,0,2
98071b54b3c17ed206bf3d79bf593a0b,therig.local,50018,combined-random,256x128x2,completed,lava-shield revision 1 seed 50018 [complete]: ,200,1,75,7,25,6,75,2,4,300,8,150,3,0.970952,0.558806,412,0.583333,0.65625,4,3,False,0,2,0,0,2
fc62c8ba38dca7b9d482951b567487f2,therig.local,50019,combined-random,256x256x2,completed,lava-shield revision 1 seed 50019 [complete]: ,150,1,150,8,75,8,100,2,4,175,8,50,6,0.996012,0.643092,850,0.625,0.71875,4,4,False,0,2,0,0,2
a77a3da79f00baf59dfbc61f22bb7f76,therig.local,50020,combined-random,256x256x4,completed,lava-shield revision 1 seed 50020 [complete]: ,175,1,125,8,50,8,175,4,9,300,8,250,8,0.982198,0.583051,632,0.583333,0.71875,9,5,True,0,2,0,0,2
c9de666cb8a09ced9d1fedf595701d92,therig.local,50021,combined-random,256x256x8,completed,lava-shield revision 1 seed 50021 [complete]: ,50,3,275,8,25,6,0,8,5,100,8,275,7,0.953904,0.579174,663,0.583333,0.71875,15,13,False,0,2,0,0,2
a044e654d83c55822517cbd3a81d7312,therig.local,50022,combined-random,256x512x2,completed,lava-shield revision 1 seed 50022 [complete]: ,75,1,225,9,75,10,75,2,9,275,8,200,4,0.971421,0.591647,766,0.625,0.65625,9,8,False,0,2,0,0,2
659cbe3dc2fc5dbe2b823f59c83ac83c,therig.local,50023,combined-random,256x512x4,completed,lava-shield revision 1 seed 50023 [complete]: ,250,1,100,9,50,6,25,4,8,100,8,0,3,0.97841,0.589246,817,0.583333,0.625,8,6,False,0,2,0,0,2
879e926d1c9ad1b0f5f1f20043072e4a,therig.local,50024,combined-random,256x512x8,completed,lava-shield revision 1 seed 50024 [complete]: ,25,0,300,9,50,6,50,8,5,0,8,275,2,0.875071,0.477682,938,0.458333,0.59375,0,0,False,0,2,0,0,2
765f5894f539816e1eb77c91ea9ee647,therig.local,50025,combined-random,512x256x2,completed,lava-shield revision 1 seed 50025 [complete]: ,275,2,175,8,50,8,175,2,7,200,9,250,2,0.986713,0.607379,817,0.625,0.65625,14,9,False,0,2,0,0,2
764aca2cb005e6a12a74567fed58103b,therig.local,50026,combined-random,512x256x4,completed,lava-shield revision 1 seed 50026 [complete]: ,250,0,125,8,25,12,100,4,7,250,9,200,4,0.955221,0.584124,671,0.625,0.71875,0,0,False,0,2,0,0,2
ee0a07f37bcf5b4d4eb43e11e50a1e78,therig.local,50027,combined-random,512x256x8,completed,lava-shield revision 1 seed 50027 [complete]: ,0,1,175,8,50,6,200,8,5,125,9,100,5,0.969234,0.612421,775,0.583333,0.71875,5,4,False,0,2,0,0,2
930acfcb9144ff056277f1cc356b6885,therig.local,50028,combined-random,512x512x2,completed,lava-shield revision 1 seed 50028 [complete]: ,175,1,75,9,50,12,75,2,3,50,9,250,2,0.992786,0.613322,651,0.583333,0.6875,3,3,False,0,2,0,0,2
d2baf59b4c282a69080358738bdaddff,therig.local,50029,combined-random,512x512x4,generation_failed,"lava-shield revision 1 seed 50029 [lava scored settlements]: A coastal town's renewable starter field is too small. Use fewer tongues or colonies, a larger map, or another seed.",125,3,150,9,25,12,200,4,6,175,9,275,2,,,,,,18,17,False,,,0,0,2
1cd118dcc5a8e034140a4ada306795a0,therig.local,50030,combined-random,512x512x8,completed,lava-shield revision 1 seed 50030 [complete]: ,0,3,0,9,25,8,50,8,7,0,9,100,4,0.920046,0.500168,912,0.541667,0.625,21,17,False,0,2,0,0,2
1b80f89f0b64953326ffc9d0bf3560d4,therig.local,50031,combined-random,512x512x12,completed,lava-shield revision 1 seed 50031 [complete]: ,225,3,0,9,75,12,300,12,5,175,9,125,3,0.848551,0.467347,426,0.583333,0.65625,15,10,False,0,2,0,0,2
421c88b09c40aa723aa0b5f6fc05b860,therig.local,50032,combined-random,128x128x2,completed,lava-shield revision 1 seed 50032 [complete]: ,150,1,200,7,75,8,225,2,5,250,7,50,5,0.996962,0.601813,231,0.625,0.71875,5,2,False,0,2,0,0,2
bf11d4c801496af365daac5c12f9208b,pharaoh-dev-2.local,50033,combined-random,128x256x2,completed,lava-shield revision 1 seed 50033 [complete]: ,50,3,0,8,50,8,100,2,5,150,7,275,2,0.971635,0.586135,784,0.5,0.6875,9,4,False,0,2,0,0,2
38a338580241380c0fa109f51a8675df,pharaoh-dev-2.local,50034,combined-random,256x128x2,completed,lava-shield revision 1 seed 50034 [complete]: ,75,2,50,7,50,8,175,2,3,75,8,175,5,0.999254,0.636401,621,0.541667,0.71875,6,3,False,0,2,0,0,2
925b939650b3016a8e7bf2d705d9eb3f,pharaoh-dev-3.local,50035,combined-random,256x256x2,completed,lava-shield revision 1 seed 50035 [complete]: ,250,1,125,8,50,6,25,2,4,275,8,300,7,0.980689,0.608853,890,0.625,0.71875,4,4,False,0,2,0,0,2
de6b1cdf486e65f0beeffc4d33fe38da,pharaoh-dev-3.local,50036,combined-random,256x256x4,completed,lava-shield revision 1 seed 50036 [complete]: ,300,1,300,8,75,12,75,4,5,225,8,300,5,0.980277,0.609513,796,0.625,0.71875,5,3,False,0,2,0,0,2
d5b74ef2085a59da690c7263cb3118aa,pharaoh-dev-3.local,50037,combined-random,256x256x8,completed,lava-shield revision 1 seed 50037 [complete]: ,0,2,175,8,25,6,75,8,5,0,8,200,5,0.863689,0.473562,862,0.458333,0.6875,10,9,False,0,2,0,0,2
27eba365ea03a47905a3fda130ca3a35,pharaoh-dev-3.local,50038,combined-random,256x512x2,completed,lava-shield revision 1 seed 50038 [complete]: ,150,2,150,9,75,12,0,2,7,200,8,25,7,0.952113,0.587481,831,0.625,0.71875,14,12,False,0,2,0,0,2
374e0917484e7103c48a7b01bc60d8c3,pharaoh-dev-3.local,50039,combined-random,256x512x4,completed,lava-shield revision 1 seed 50039 [complete]: ,125,0,25,9,25,6,25,4,8,25,8,300,6,0.969597,0.597996,852,0.625,0.6875,0,0,False,0,2,0,0,2
099badf110f813d89d902eb7ac593d57,pharaoh-dev-3.local,50040,combined-random,256x512x8,completed,lava-shield revision 1 seed 50040 [complete]: ,100,0,300,9,75,6,175,8,5,175,8,200,7,0.946029,0.575175,671,0.625,0.6875,0,0,False,0,2,0,0,2
3ff181bf5da7737cbc4d12c5d5ed7881,pharaoh-dev-2.local,50041,combined-random,512x256x2,completed,lava-shield revision 1 seed 50041 [complete]: ,25,0,125,8,25,12,225,2,6,0,9,0,5,0.996699,0.565595,1481,0.583333,0.71875,0,0,False,0,2,0,0,2
2b4b82603e9b869c113b27bc52053bc7,pharaoh-dev-2.local,50042,combined-random,512x256x4,completed,lava-shield revision 1 seed 50042 [complete]: ,275,2,175,8,25,12,125,4,4,75,9,250,2,0.908184,0.529571,768,0.583333,0.625,8,6,False,0,2,0,0,2
e8557559b3ef82b829a5054acc4d3610,pharaoh-dev-2.local,50043,combined-random,512x256x8,completed,lava-shield revision 1 seed 50043 [complete]: ,200,0,250,8,25,8,125,8,3,0,9,75,2,0.907781,0.497982,759,0.458333,0.625,0,0,False,0,2,0,0,2
e8ba3e7100dfc5be18b2199bfcfe6d73,pharaoh-dev-2.local,50044,combined-random,512x512x2,completed,lava-shield revision 1 seed 50044 [complete]: ,250,3,275,9,75,12,275,2,4,275,9,275,7,0.986713,0.609018,832,0.625,0.71875,12,12,False,0,2,0,0,2
faca6c862e1138e948dfc996096baaca,pharaoh-dev-2.local,50045,combined-random,512x512x4,completed,lava-shield revision 1 seed 50045 [complete]: ,225,1,125,9,50,6,50,4,5,150,9,150,8,0.984431,0.620661,999,0.625,0.6875,5,3,False,0,2,0,0,2
2c16ed7548e8459609212847d7a5887a,pharaoh-dev-2.local,50046,combined-random,512x512x8,completed,lava-shield revision 1 seed 50046 [complete]: ,250,3,25,9,25,10,50,8,6,200,9,125,3,0.930468,0.54324,690,0.541667,0.59375,18,13,False,0,2,0,0,2
90dfd85e04330e758f09179e871c0407,pharaoh-dev-3.local,50047,combined-random,512x512x12,completed,lava-shield revision 1 seed 50047 [complete]: ,0,1,150,9,50,8,125,12,6,250,9,225,7,0.937985,0.561658,745,0.583333,0.71875,6,5,False,0,2,0,0,2
3c090db8b6d33fb8652b6ceef04dd938,pharaoh-dev-3.local,50048,combined-random,128x128x2,completed,lava-shield revision 1 seed 50048 [complete]: ,175,1,75,7,75,8,50,2,5,25,7,300,6,0.933336,0.532532,259,0.625,0.71875,5,1,False,0,2,0,0,2
e75fc14cb74cde21bff500e4439e8e9f,pharaoh-dev-2.local,50049,combined-random,128x256x2,completed,lava-shield revision 1 seed 50049 [complete]: ,300,1,250,8,75,6,100,2,5,100,7,275,8,0.978606,0.611979,619,0.625,0.71875,4,2,False,0,2,0,0,2
8a9d86ff4600935b7ed864452a40f7db,pharaoh-dev-2.local,50050,combined-random,256x128x2,completed,lava-shield revision 1 seed 50050 [complete]: ,275,2,100,7,25,8,125,2,5,300,8,75,4,0.982714,0.596612,686,0.625,0.71875,6,2,False,0,2,0,0,2
0878d3bf8c843983377875944cd73c62,pharaoh-dev-2.local,50051,combined-random,256x256x2,completed,lava-shield revision 1 seed 50051 [complete]: ,225,0,150,8,50,12,175,2,9,275,8,300,3,0.967621,0.588587,544,0.625,0.71875,0,0,False,0,2,0,0,2
17b9a198cdccc032e69470028b001b16,pharaoh-dev-2.local,50052,combined-random,256x256x4,completed,lava-shield revision 1 seed 50052 [complete]: ,125,1,300,8,50,10,200,4,8,0,8,150,3,0.946895,0.560539,842,0.625,0.71875,8,7,False,0,2,0,0,2
629f7153e0886a45b9a2a453e34fb9ee,pharaoh-dev-2.local,50053,combined-random,256x256x8,completed,lava-shield revision 1 seed 50053 [complete]: ,0,1,300,8,75,8,75,8,5,175,8,200,4,0.916405,0.526817,516,0.625,0.6875,5,4,False,0,2,0,0,2
22a9705efa4f3160c4da576278336f4f,pharaoh-dev-2.local,50054,combined-random,256x512x2,completed,lava-shield revision 1 seed 50054 [complete]: ,225,2,125,9,75,8,300,2,6,275,8,25,4,0.988333,0.611678,815,0.625,0.71875,12,11,False,0,2,0,0,2
f01e7a30f5955bef6a268c5515015665,pharaoh-dev-1.local,50055,combined-random,256x512x4,completed,lava-shield revision 1 seed 50055 [complete]: ,100,3,300,9,25,10,100,4,7,225,8,100,8,0.966512,0.598863,897,0.625,0.6875,21,15,False,0,2,0,0,2
a37d943208ada0c862bd23cb389d6eec,pharaoh-dev-1.local,50056,combined-random,256x512x8,completed,lava-shield revision 1 seed 50056 [complete]: ,175,1,225,9,75,8,25,8,3,0,8,150,6,0.900083,0.493467,1133,0.5,0.65625,3,1,False,0,2,0,0,2
952ec2a06993349e0edc3c11e2994c2e,pharaoh-dev-1.local,50057,combined-random,512x256x2,completed,lava-shield revision 1 seed 50057 [complete]: ,50,0,50,8,75,12,100,2,7,225,9,175,2,0.9936,0.634743,811,0.625,0.71875,0,0,False,0,2,0,0,2
87f2ccc739bf133e69e62509565d26d3,pharaoh-dev-1.local,50058,combined-random,512x256x4,completed,lava-shield revision 1 seed 50058 [complete]: ,150,1,200,8,25,6,0,4,3,75,9,150,4,0.972173,0.608035,911,0.625,0.71875,3,3,False,0,2,0,0,2
65676d22418d2a154c9c770fdfd752a9,pharaoh-dev-1.local,50059,combined-random,512x256x8,completed,lava-shield revision 1 seed 50059 [complete]: ,175,3,50,8,50,6,150,8,3,75,9,150,5,0.94411,0.570132,734,0.583333,0.71875,9,7,False,0,2,0,0,2
7651a62400c3b5c1c54ad2d17667bde6,pharaoh-dev-1.local,50060,combined-random,512x512x2,completed,lava-shield revision 1 seed 50060 [complete]: ,25,0,150,9,75,12,175,2,8,25,9,125,1,0.958817,0.548857,711,0.5,0.71875,0,0,False,0,2,0,0,2
68ef3e7c976c344fac2077aef36e0325,pharaoh-dev-1.local,50061,combined-random,512x512x4,completed,lava-shield revision 1 seed 50061 [complete]: ,200,1,25,9,75,6,75,4,5,250,9,300,2,0.879172,0.490676,917,0.5,0.65625,5,5,False,0,2,0,0,2
24ebd4e518a76fe739a16bf66208db24,pharaoh-dev-3.local,50062,combined-random,512x512x8,completed,lava-shield revision 1 seed 50062 [complete]: ,50,1,275,9,50,10,225,8,4,50,9,25,1,0.850312,0.440493,663,0.458333,0.53125,4,3,False,0,2,0,0,2
7de7beebe9199f19106b4d58208ce677,pharaoh-dev-3.local,50063,combined-random,512x512x12,completed,lava-shield revision 1 seed 50063 [complete]: ,225,2,175,9,75,10,175,12,9,0,9,125,5,0.943868,0.538202,785,0.583333,0.71875,18,16,True,0,2,0,0,2
801962aacd743cbf0ee301a1a65d7ffc,pharaoh-dev-3.local,50064,combined-random,128x128x2,completed,lava-shield revision 1 seed 50064 [complete]: ,100,3,25,7,25,8,150,2,4,150,7,0,1,0.962773,0.529864,382,0.625,0.5625,12,9,False,0,2,0,0,2
7fc3648333b25b04f7a8b53e14ff705d,pharaoh-dev-3.local,50065,combined-random,128x256x2,completed,lava-shield revision 1 seed 50065 [complete]: ,250,3,125,8,50,8,100,2,4,25,7,250,4,0.986931,0.595036,652,0.625,0.71875,12,8,False,0,2,0,0,2
5bee7eb78e41c8f9832cfea15d46709f,pharaoh-dev-3.local,50066,combined-random,256x128x2,completed,lava-shield revision 1 seed 50066 [complete]: ,225,0,75,7,25,8,175,2,3,275,8,300,3,0.98458,0.590909,590,0.625,0.71875,0,0,False,0,2,0,0,2
c1022aeda9b0625f193c99bc3eedbc41,pharaoh-dev-3.local,50067,combined-random,256x256x2,completed,lava-shield revision 1 seed 50067 [complete]: ,200,0,25,8,75,6,100,2,3,125,8,200,3,0.98969,0.635243,1001,0.583333,0.71875,0,0,False,0,2,0,0,2
